ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
312,20220413,20220425,20220420,28588,SO44400,3578.27
312,20220413,20220425,20220420,17515,SO44401,3578.27
314,20220414,20220426,20220421,13666,SO44402,3578.27
350,20220414,20220426,20220421,19844,SO44403,3374.99
314,20220415,20220427,20220422,28221,SO44404,3578.27
310,20220415,20220427,20220422,28224,SO44405,3578.27
313,20220415,20220427,20220422,28299,SO44406,3578.27
351,20220415,20220427,20220422,11077,SO44407,3374.99
351,20220415,20220427,20220422,11103,SO44408,3374.99
320,20220415,20220427,20220422,25563,SO44409,699.0982
310,20220416,20220428,20220423,28223,SO44410,3578.27
312,20220416,20220428,20220423,28584,SO44411,3578.27
349,20220416,20220428,20220423,11100,SO44412,3374.99
310,20220417,20220429,20220424,13606,SO44413,3578.27
311,20220417,20220429,20220424,28340,SO44414,3578.27
312,20220417,20220429,20220424,28355,SO44415,3578.27
345,20220417,20220429,20220424,11069,SO44416,3399.99
311,20220417,20220429,20220424,17917,SO44417,3578.27
311,20220417,20220429,20220424,17919,SO44418,3578.27
310,20220417,20220429,20220424,17352,SO44419,3578.27
311,20220417,20220429,20220424,17512,SO44420,3578.27
313,20220418,20220430,20220425,13607,SO44421,3578.27
326,20220418,20220430,20220425,19353,SO44422,699.0982
313,20220418,20220430,20220425,28586,SO44423,3578.27
312,20220418,20220430,20220425,17916,SO44424,3578.27
311,20220418,20220430,20220425,17504,SO44425,3578.27
314,20220419,20220501,20220426,13770,SO44426,3578.27
314,20220419,20220501,20220426,14146,SO44427,3578.27
313,20220419,20220501,20220426,28362,SO44428,3578.27
314,20220419,20220501,20220426,28583,SO44429,3578.27
313,20220419,20220501,20220426,17927,SO44430,3578.27
312,20220419,20220501,20220426,17725,SO44431,3578.27
314,20220420,20220502,20220427,14165,SO44432,3578.27
312,20220420,20220502,20220427,28270,SO44433,3578.27
310,20220420,20220502,20220427,28580,SO44434,3578.27
312,20220421,20220503,20220428,28573,SO44435,3578.27
322,20220421,20220503,20220428,26630,SO44436,699.0982
344,20220421,20220503,20220428,11076,SO44437,3399.99
312,20220421,20220503,20220428,17909,SO44438,3578.27
310,20220422,20220504,20220429,14195,SO44439,3578.27
312,20220422,20220504,20220429,12261,SO44440,3578.27
312,20220422,20220504,20220429,22118,SO44441,3578.27
334,20220422,20220504,20220429,14599,SO44442,699.0982
310,20220422,20220504,20220429,17370,SO44443,3578.27
311,20220424,20220506,20220501,13697,SO44444,3578.27
314,20220425,20220507,20220502,17478,SO44445,3578.27
313,20220425,20220507,20220502,17914,SO44446,3578.27
312,20220426,20220508,20220503,12265,SO44447,3578.27
311,20220426,20220508,20220503,28264,SO44448,3578.27
312,20220426,20220508,20220503,28293,SO44449,3578.27
310,20220426,20220508,20220503,28294,SO44450,3578.27
313,20220426,20220508,20220503,28295,SO44451,3578.27
332,20220426,20220508,20220503,20164,SO44452,699.0982
310,20220426,20220508,20220503,17923,SO44453,3578.27
310,20220426,20220508,20220503,17926,SO44454,3578.27
312,20220426,20220508,20220503,17513,SO44455,3578.27
320,20220426,20220508,20220503,25560,SO44456,699.0982
311,20220427,20220509,20220504,28196,SO44457,3578.27
314,20220427,20220509,20220504,28247,SO44458,3578.27
314,20220427,20220509,20220504,28288,SO44459,3578.27
334,20220427,20220509,20220504,20150,SO44460,699.0982
313,20220427,20220509,20220504,17918,SO44461,3578.27
311,20220428,20220510,20220505,14155,SO44462,3578.27
332,20220428,20220510,20220505,19340,SO44463,699.0982
314,20220428,20220510,20220505,22120,SO44464,3578.27
320,20220428,20220510,20220505,14613,SO44465,699.0982
334,20220428,20220510,20220505,26640,SO44466,699.0982
346,20220428,20220510,20220505,11070,SO44467,3399.99
351,20220428,20220510,20220505,11075,SO44468,3374.99
314,20220428,20220510,20220505,17734,SO44469,3578.27
313,20220428,20220510,20220505,17735,SO44470,3578.27
322,20220428,20220510,20220505,25561,SO44471,699.0982
312,20220429,20220511,20220506,13685,SO44472,3578.27
312,20220429,20220511,20220506,28255,SO44473,3578.27
330,20220429,20220511,20220506,14601,SO44474,699.0982
345,20220429,20220511,20220506,11101,SO44475,3399.99
314,20220429,20220511,20220506,17913,SO44476,3578.27
310,20220429,20220511,20220506,17922,SO44477,3578.27
314,20220429,20220511,20220506,17726,SO44478,3578.27
350,20220430,20220512,20220507,29391,SO44479,3374.99
350,20220430,20220512,20220507,25891,SO44480,3374.99
347,20220501,20220513,20220508,29448,SO44571,3399.99
314,20220501,20220513,20220508,28664,SO44572,3578.27
347,20220501,20220513,20220508,25917,SO44573,3399.99
349,20220501,20220513,20220508,11107,SO44574,3374.99
344,20220501,20220513,20220508,11110,SO44575,3399.99
313,20220501,20220513,20220508,28660,SO44576,3578.27
314,20220502,20220514,20220509,28667,SO44577,3578.27
314,20220502,20220514,20220509,28653,SO44578,3578.27
312,20220502,20220514,20220509,28662,SO44579,3578.27
314,20220503,20220515,20220510,13782,SO44580,3578.27
348,20220503,20220515,20220510,11108,SO44581,3374.99
346,20220503,20220515,20220510,11134,SO44582,3399.99
310,20220503,20220515,20220510,18210,SO44583,3578.27
313,20220504,20220516,20220511,28671,SO44584,3578.27
312,20220504,20220516,20220511,28790,SO44585,3578.27
314,20220504,20220516,20220511,28794,SO44586,3578.27
311,20220504,20220516,20220511,28627,SO44587,3578.27
342,20220504,20220516,20220511,26683,SO44588,699.0982
346,20220504,20220516,20220511,11104,SO44589,3399.99
310,20220505,20220517,20220512,13795,SO44590,3578.27
330,20220505,20220517,20220512,17987,SO44591,699.0982
314,20220505,20220517,20220512,28761,SO44592,3578.27
313,20220505,20220517,20220512,28645,SO44593,3578.27
310,20220505,20220517,20220512,18250,SO44594,3578.27
345,20220505,20220517,20220512,11124,SO44595,3399.99
313,20220505,20220517,20220512,18238,SO44596,3578.27
310,20220506,20220518,20220513,12290,SO44597,3578.27
348,20220506,20220518,20220513,29400,SO44598,3374.99
310,20220506,20220518,20220513,28792,SO44599,3578.27
314,20220506,20220518,20220513,18243,SO44600,3578.27
345,20220506,20220518,20220513,11117,SO44601,3399.99
314,20220507,20220519,20220514,14702,SO44602,3578.27
342,20220507,20220519,20220514,20167,SO44603,699.0982
322,20220507,20220519,20220514,19364,SO44604,699.0982
314,20220507,20220519,20220514,28672,SO44605,3578.27
313,20220507,20220519,20220514,28772,SO44606,3578.27
310,20220507,20220519,20220514,28774,SO44607,3578.27
313,20220507,20220519,20220514,18200,SO44608,3578.27
311,20220507,20220519,20220514,18220,SO44609,3578.27
313,20220507,20220519,20220514,18241,SO44610,3578.27
314,20220508,20220520,20220515,13778,SO44611,3578.27
311,20220508,20220520,20220515,28675,SO44612,3578.27
313,20220508,20220520,20220515,28628,SO44613,3578.27
312,20220508,20220520,20220515,28650,SO44614,3578.27
314,20220508,20220520,20220515,28654,SO44615,3578.27
314,20220508,20220520,20220515,28655,SO44616,3578.27
313,20220508,20220520,20220515,28666,SO44617,3578.27
314,20220508,20220520,20220515,18205,SO44618,3578.27
312,20220509,20220521,20220516,13789,SO44619,3578.27
312,20220509,20220521,20220516,18204,SO44620,3578.27
313,20220509,20220521,20220516,18217,SO44621,3578.27
311,20220509,20220521,20220516,13771,SO44622,3578.27
312,20220510,20220522,20220517,12301,SO44623,3578.27
342,20220510,20220522,20220517,19357,SO44624,699.0982
314,20220510,20220522,20220517,28658,SO44625,3578.27
313,20220510,20220522,20220517,18272,SO44626,3578.27
349,20220510,20220522,20220517,11109,SO44627,3374.99
348,20220510,20220522,20220517,11356,SO44628,3374.99
311,20220510,20220522,20220517,18209,SO44629,3578.27
312,20220511,20220523,20220518,28765,SO44630,3578.27
310,20220511,20220523,20220518,28629,SO44631,3578.27
314,20220511,20220523,20220518,18196,SO44632,3578.27
310,20220511,20220523,20220518,18203,SO44633,3578.27
311,20220511,20220523,20220518,18213,SO44634,3578.27
310,20220511,20220523,20220518,18218,SO44635,3578.27
314,20220512,20220524,20220519,14705,SO44636,3578.27
311,20220512,20220524,20220519,28644,SO44637,3578.27
310,20220512,20220524,20220519,28651,SO44638,3578.27
330,20220512,20220524,20220519,14617,SO44639,699.0982
313,20220512,20220524,20220519,18246,SO44640,3578.27
313,20220512,20220524,20220519,18255,SO44641,3578.27
330,20220512,20220524,20220519,25567,SO44642,699.0982
314,20220513,20220525,20220520,12280,SO44643,3578.27
311,20220513,20220525,20220520,12279,SO44644,3578.27
344,20220513,20220525,20220520,11344,SO44645,3399.99
344,20220513,20220525,20220520,29449,SO44646,3399.99
312,20220513,20220525,20220520,28770,SO44647,3578.27
344,20220513,20220525,20220520,25916,SO44648,3399.99
344,20220513,20220525,20220520,25924,SO44649,3399.99
351,20220513,20220525,20220520,11147,SO44650,3374.99
313,20220514,20220526,20220521,14720,SO44651,3578.27
350,20220514,20220526,20220521,28407,SO44652,3374.99
326,20220514,20220526,20220521,20170,SO44653,699.0982
313,20220514,20220526,20220521,28619,SO44654,3578.27
346,20220514,20220526,20220521,11105,SO44655,3399.99
311,20220514,20220526,20220521,18275,SO44656,3578.27
350,20220514,20220526,20220521,11120,SO44657,3374.99
312,20220514,20220526,20220521,18201,SO44658,3578.27
313,20220514,20220526,20220521,18208,SO44659,3578.27
310,20220515,20220527,20220522,28775,SO44660,3578.27
336,20220515,20220527,20220522,14639,SO44661,699.0982
349,20220515,20220527,20220522,11151,SO44662,3374.99
313,20220515,20220527,20220522,18212,SO44663,3578.27
311,20220515,20220527,20220522,18222,SO44664,3578.27
334,20220515,20220527,20220522,25564,SO44665,699.0982
313,20220516,20220528,20220523,28763,SO44666,3578.27
310,20220516,20220528,20220523,28795,SO44667,3578.27
313,20220516,20220528,20220523,28621,SO44668,3578.27
350,20220516,20220528,20220523,25942,SO44669,3374.99
313,20220516,20220528,20220523,18245,SO44670,3578.27
311,20220516,20220528,20220523,18268,SO44671,3578.27
310,20220516,20220528,20220523,18207,SO44672,3578.27
314,20220517,20220529,20220524,13790,SO44673,3578.27
314,20220517,20220529,20220524,28635,SO44674,3578.27
336,20220517,20220529,20220524,25566,SO44675,699.0982
312,20220517,20220529,20220524,18198,SO44676,3578.27
310,20220518,20220530,20220525,22233,SO44677,3578.27
310,20220518,20220530,20220525,22121,SO44678,3578.27
346,20220518,20220530,20220525,11106,SO44679,3399.99
312,20220519,20220531,20220526,12296,SO44680,3578.27
342,20220519,20220531,20220526,17982,SO44681,699.0982
310,20220519,20220531,20220526,28797,SO44682,3578.27
312,20220519,20220531,20220526,28799,SO44683,3578.27
310,20220519,20220531,20220526,28643,SO44684,3578.27
310,20220519,20220531,20220526,18249,SO44685,3578.27
313,20220520,20220601,20220527,14712,SO44686,3578.27
342,20220520,20220601,20220527,20172,SO44687,699.0982
310,20220520,20220601,20220527,18244,SO44688,3578.27
310,20220520,20220601,20220527,18269,SO44689,3578.27
344,20220520,20220601,20220527,11111,SO44690,3399.99
346,20220521,20220602,20220528,28414,SO44691,3399.99
311,20220521,20220602,20220528,28670,SO44692,3578.27
311,20220521,20220602,20220528,28676,SO44693,3578.27
311,20220521,20220602,20220528,22232,SO44694,3578.27
346,20220521,20220602,20220528,19855,SO44695,3399.99
313,20220521,20220602,20220528,18254,SO44696,3578.27
310,20220522,20220603,20220529,18219,SO44697,3578.27
326,20220522,20220603,20220529,25565,SO44698,699.0982
313,20220523,20220604,20220530,22234,SO44699,3578.27
314,20220523,20220604,20220530,28769,SO44700,3578.27
336,20220523,20220604,20220530,14636,SO44701,699.0982
314,20220523,20220604,20220530,18260,SO44702,3578.27
311,20220524,20220605,20220531,12300,SO44703,3578.27
350,20220524,20220605,20220531,29403,SO44704,3374.99
311,20220524,20220605,20220531,28678,SO44705,3578.27
311,20220524,20220605,20220531,28618,SO44706,3578.27
311,20220524,20220605,20220531,28649,SO44707,3578.27
350,20220524,20220605,20220531,25909,SO44708,3374.99
311,20220524,20220605,20220531,18240,SO44709,3578.27
313,20220525,20220606,20220601,28674,SO44710,3578.27
310,20220525,20220606,20220601,18248,SO44711,3578.27
348,20220525,20220606,20220601,11112,SO44712,3374.99
313,20220526,20220607,20220602,22128,SO44713,3578.27
313,20220526,20220607,20220602,28657,SO44714,3578.27
314,20220526,20220607,20220602,22182,SO44715,3578.27
314,20220526,20220607,20220602,22230,SO44716,3578.27
336,20220526,20220607,20220602,14616,SO44717,699.0982
314,20220526,20220607,20220602,18239,SO44718,3578.27
313,20220527,20220608,20220603,14700,SO44719,3578.27
311,20220527,20220608,20220603,28625,SO44720,3578.27
342,20220527,20220608,20220603,26643,SO44721,699.0982
310,20220528,20220609,20220604,13774,SO44722,3578.27
345,20220528,20220609,20220604,29410,SO44723,3399.99
314,20220528,20220609,20220604,28665,SO44724,3578.27
345,20220528,20220609,20220604,25910,SO44725,3399.99
332,20220528,20220609,20220604,14614,SO44726,699.0982
313,20220528,20220609,20220604,18273,SO44727,3578.27
344,20220528,20220609,20220604,11126,SO44728,3399.99
310,20220529,20220610,20220605,12307,SO44729,3578.27
311,20220529,20220610,20220605,14697,SO44730,3578.27
312,20220529,20220610,20220605,28661,SO44731,3578.27
312,20220529,20220610,20220605,18251,SO44732,3578.27
313,20220529,20220610,20220605,18214,SO44733,3578.27
313,20220530,20220611,20220606,12285,SO44734,3578.27
311,20220530,20220611,20220606,28673,SO44735,3578.27
328,20220530,20220611,20220606,14634,SO44736,699.0982
314,20220530,20220611,20220606,18242,SO44737,3578.27
313,20220530,20220611,20220606,18252,SO44738,3578.27
312,20220530,20220611,20220606,18202,SO44739,3578.27
310,20220531,20220612,20220607,12383,SO44803,3578.27
310,20220531,20220612,20220607,28829,SO44804,3578.27
314,20220531,20220612,20220607,29011,SO44805,3578.27
311,20220531,20220612,20220607,18452,SO44806,3578.27
350,20220531,20220612,20220607,11365,SO44807,3374.99
311,20220601,20220613,20220608,13836,SO44808,3578.27
342,20220601,20220613,20220608,20552,SO44809,699.0982
311,20220601,20220613,20220608,29126,SO44810,3578.27
311,20220601,20220613,20220608,22732,SO44811,3578.27
314,20220601,20220613,20220608,28988,SO44812,3578.27
312,20220601,20220613,20220608,18695,SO44813,3578.27
313,20220601,20220613,20220608,18281,SO44814,3578.27
351,20220601,20220613,20220608,11444,SO44815,3374.99
312,20220602,20220614,20220609,12321,SO44816,3578.27
312,20220602,20220614,20220609,14777,SO44817,3578.27
313,20220602,20220614,20220609,28827,SO44818,3578.27
313,20220602,20220614,20220609,28853,SO44819,3578.27
350,20220602,20220614,20220609,25972,SO44820,3374.99
345,20220602,20220614,20220609,25975,SO44821,3399.99
311,20220602,20220614,20220609,18486,SO44822,3578.27
313,20220602,20220614,20220609,18488,SO44823,3578.27
312,20220602,20220614,20220609,18694,SO44824,3578.27
312,20220602,20220614,20220609,18309,SO44825,3578.27
314,20220603,20220615,20220610,12308,SO44826,3578.27
344,20220603,20220615,20220610,25973,SO44827,3399.99
312,20220603,20220615,20220610,28997,SO44828,3578.27
334,20220603,20220615,20220610,14643,SO44829,699.0982
314,20220603,20220615,20220610,18337,SO44830,3578.27
350,20220604,20220616,20220611,29467,SO44831,3374.99
311,20220604,20220616,20220611,28804,SO44832,3578.27
310,20220604,20220616,20220611,28842,SO44833,3578.27
350,20220604,20220616,20220611,25952,SO44834,3374.99
311,20220604,20220616,20220611,18338,SO44835,3578.27
314,20220604,20220616,20220611,18465,SO44836,3578.27
312,20220605,20220617,20220612,13808,SO44837,3578.27
311,20220605,20220617,20220612,14138,SO44838,3578.27
314,20220605,20220617,20220612,28825,SO44839,3578.27
314,20220605,20220617,20220612,28857,SO44840,3578.27
314,20220605,20220617,20220612,18335,SO44841,3578.27
310,20220606,20220618,20220613,14140,SO44842,3578.27
312,20220606,20220618,20220613,29058,SO44843,3578.27
314,20220606,20220618,20220613,29139,SO44844,3578.27
313,20220606,20220618,20220613,28845,SO44845,3578.27
314,20220606,20220618,20220613,18334,SO44846,3578.27
346,20220606,20220618,20220613,11445,SO44847,3399.99
348,20220607,20220619,20220614,28418,SO44848,3374.99
322,20220607,20220619,20220614,17996,SO44849,699.0982
336,20220607,20220619,20220614,19417,SO44850,699.0982
310,20220607,20220619,20220614,22299,SO44851,3578.27
311,20220607,20220619,20220614,29128,SO44852,3578.27
348,20220607,20220619,20220614,19874,SO44853,3374.99
311,20220607,20220619,20220614,29004,SO44854,3578.27
320,20220607,20220619,20220614,26692,SO44855,699.0982
328,20220607,20220619,20220614,14651,SO44856,699.0982
310,20220607,20220619,20220614,18484,SO44857,3578.27
312,20220607,20220619,20220614,18487,SO44858,3578.27
310,20220607,20220619,20220614,18495,SO44859,3578.27
310,20220607,20220619,20220614,18693,SO44860,3578.27
314,20220607,20220619,20220614,18288,SO44861,3578.27
313,20220607,20220619,20220614,18457,SO44862,3578.27
310,20220607,20220619,20220614,18467,SO44863,3578.27
348,20220607,20220619,20220614,11364,SO44864,3374.99
351,20220607,20220619,20220614,11372,SO44865,3374.99
350,20220607,20220619,20220614,11443,SO44866,3374.99
313,20220608,20220620,20220615,14793,SO44867,3578.27
313,20220608,20220620,20220615,28852,SO44868,3578.27
312,20220608,20220620,20220615,18700,SO44869,3578.27
